country,year_week,date,close,open,high,low,adjusted_close,volume,index_name,ticker,currency,source
Indonesia,2010-W30,2010-07-30,3069.280029296875,3042.117919921875,3104.0791015625,3014.551025390625,3069.16064453125,199080900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W30,2010-07-30,1360.9200439453125,1350.5400390625,1360.9200439453125,1348.2900390625,1360.9200439453125,489887900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W30,2010-07-30,3426.949951171875,3416.10009765625,3463.840087890625,3371.10009765625,3426.06884765625,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W30,2010-07-30,2987.699951171875,2976.659912109375,3018.260009765625,2962.889892578125,2987.699951171875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W30,2010-07-30,855.8300170898438,848.2000122070312,860.0,847.1199951171875,855.8300170898438,21340900,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W30,2010-07-30,493.9,501.2,501.9,488.9,493.9,195123000,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W31,2010-08-06,3060.593017578125,3070.278076171875,3084.16796875,2959.75390625,3060.473876953125,166821900,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W31,2010-08-06,1360.449951171875,1364.22998046875,1370.52001953125,1358.52001953125,1360.449951171875,449906500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W31,2010-08-06,3516.280029296875,3426.949951171875,3533.280029296875,3426.4599609375,3515.3759765625,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W31,2010-08-06,2995.06005859375,3025.0400390625,3043.280029296875,2978.75,2995.06005859375,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W31,2010-08-06,875.0700073242188,861.1599731445312,878.6300048828125,860.469970703125,875.0700073242188,43822600,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W31,2010-08-06,482.8,494.8,496.5,482.4,482.8,170376790,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W32,2010-08-13,3053.010009765625,3057.548095703125,3083.2880859375,2993.76904296875,3052.89111328125,125522200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W32,2010-08-13,1360.1500244140625,1360.56005859375,1362.239990234375,1342.0699462890625,1360.1500244140625,379468600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W32,2010-08-13,3469.52001953125,3515.840087890625,3539.2900390625,3464.989990234375,3468.628173828125,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W32,2010-08-13,2939.969970703125,2995.06005859375,3002.6298828125,2916.5400390625,2939.969970703125,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W32,2010-08-13,862.1599731445312,876.77001953125,877.760009765625,856.1199951171875,862.1599731445312,27419800,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W32,2010-08-13,452.7,482.7,482.7,441.1,452.7,207495040,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W33,2010-08-20,3117.719970703125,3052.910888671875,3118.652099609375,3032.425048828125,3117.5986328125,163046400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W33,2010-08-20,1395.02001953125,1359.8599853515625,1395.030029296875,1358.949951171875,1395.02001953125,678133400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W33,2010-08-20,3593.60009765625,3469.52001953125,3597.5400390625,3460.260009765625,3592.67626953125,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W33,2010-08-20,2936.47998046875,2921.219970703125,2952.389892578125,2915.7099609375,2936.47998046875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W33,2010-08-20,893.9199829101562,858.030029296875,897.8099975585938,857.510009765625,893.9199829101562,51373100,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W33,2010-08-20,454.8,458.1,464.8,444.4,454.8,160021690,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W34,2010-08-27,3104.73291015625,3117.427001953125,3150.158935546875,3089.68994140625,3104.6123046875,287650400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W34,2010-08-27,1411.050048828125,1399.8699951171875,1415.280029296875,1396.4100341796875,1411.050048828125,724108000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W34,2010-08-27,3558.669921875,3613.3701171875,3613.3701171875,3530.489990234375,3557.755126953125,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W34,2010-08-27,2938.739990234375,2934.5400390625,2948.81005859375,2910.2099609375,2938.739990234375,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W34,2010-08-27,900.3699951171875,899.3300170898438,900.780029296875,881.8699951171875,900.3699951171875,74009500,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W34,2010-08-27,429.1,453.1,453.1,421.3,429.1,179924320,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W35,2010-09-03,3164.277099609375,3105.220947265625,3164.362060546875,3058.051025390625,3164.154052734375,188775600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W35,2010-09-03,1435.6700439453125,1412.97998046875,1441.800048828125,1412.97998046875,1435.6700439453125,667479900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W35,2010-09-03,3734.699951171875,3508.090087890625,3739.43994140625,3508.090087890625,3733.73974609375,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W35,2010-09-03,3002.56005859375,2949.639892578125,3013.2099609375,2921.449951171875,3002.56005859375,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W35,2010-09-03,929.9000244140624,910.8300170898438,934.4600219726562,900.75,929.9000244140624,50393900,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W35,2010-09-03,458.8,439.3,458.8,439.3,458.8,128992190,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W36,2010-09-10,3230.887939453125,3164.472900390625,3239.4541015625,3164.472900390625,3230.76220703125,65270600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W36,2010-09-10,1437.780029296875,1436.1099853515625,1440.010009765625,1428.6600341796875,1437.780029296875,393058500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W36,2010-09-10,3902.56005859375,3734.719970703125,3902.56005859375,3718.5400390625,3901.556884765625,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W36,2010-09-10,3022.280029296875,3011.030029296875,3036.090087890625,3002.64990234375,3022.280029296875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W36,2010-09-10,924.5700073242188,940.2000122070312,944.6400146484376,915.7899780273438,924.5700073242188,32563200,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W36,2010-09-10,451.4,463.9,467.4,451.4,451.4,254281860,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W37,2010-09-17,3384.653076171875,3232.0791015625,3390.555908203125,3232.0791015625,3384.521484375,190498300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W37,2010-09-17,1466.969970703125,1439.260009765625,1479.5899658203125,1439.260009765625,1466.969970703125,635362200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W37,2010-09-17,3979.35009765625,3902.56005859375,4021.330078125,3902.56005859375,3978.3271484375,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W37,2010-09-17,3076.3701171875,3022.280029296875,3086.280029296875,3022.280029296875,3076.3701171875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W37,2010-09-17,923.5700073242188,931.719970703125,939.9500122070312,902.4600219726562,923.5700073242188,25599400,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W37,2010-09-17,457.6,449.0,453.8,442.4,457.6,186532100,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W38,2010-09-24,3397.6259765625,3384.555908203125,3405.84912109375,3313.31201171875,3397.49365234375,440961400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W38,2010-09-24,1451.18994140625,1470.72998046875,1479.5899658203125,1445.3299560546875,1451.18994140625,679292100,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W38,2010-09-24,4078.8701171875,3979.35009765625,4125.5,3979.35009765625,4077.821533203125,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W38,2010-09-24,3092.679931640625,3075.489990234375,3116.239990234375,3069.14990234375,3092.679931640625,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W38,2010-09-24,951.9000244140624,926.5900268554688,957.219970703125,918.7000122070312,951.9000244140624,23582000,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W38,2010-09-24,449.7,462.0,462.8,447.2,449.7,209148090,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W39,2010-10-01,3547.114990234375,3397.821044921875,3550.034912109375,3397.821044921875,3546.97705078125,289544700,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W39,2010-10-01,1466.3199462890625,1458.72998046875,1469.77001953125,1456.300048828125,1466.3199462890625,638322800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W39,2010-10-01,4111.990234375,4079.31005859375,4142.85009765625,4055.159912109375,4110.93310546875,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W39,2010-10-01,3130.89990234375,3112.429931640625,3132.030029296875,3090.070068359375,3130.89990234375,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W39,2010-10-01,978.5800170898438,960.6799926757812,980.8900146484376,954.1599731445312,978.5800170898438,27797800,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W39,2010-10-01,451.7,451.2,458.0,449.4,451.7,154827890,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W40,2010-10-08,3546.9541015625,3547.31005859375,3630.385986328125,3532.013916015625,3546.816162109375,325016100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W40,2010-10-08,1481.4100341796875,1469.510009765625,1484.47998046875,1462.27001953125,1481.4100341796875,622344700,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W40,2010-10-08,4236.97998046875,4111.990234375,4251.64990234375,4111.990234375,4235.890625,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W40,2010-10-08,3153.340087890625,3138.989990234375,3197.340087890625,3136.3701171875,3153.340087890625,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W40,2010-10-08,963.1900024414062,985.5999755859376,986.75,952.989990234375,963.1900024414062,21793100,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W40,2010-10-08,459.3,452.4,467.6,440.6,459.3,173186150,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W41,2010-10-15,3597.031005859375,3547.721923828125,3645.610107421875,3535.783935546875,3596.89111328125,320667400,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W41,2010-10-15,1489.8599853515625,1486.1400146484375,1503.8199462890625,1484.300048828125,1489.8599853515625,754345900,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W41,2010-10-15,4216.35009765625,4236.97998046875,4253.75,4146.35986328125,4215.26611328125,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W41,2010-10-15,3204.27001953125,3153.340087890625,3220.7099609375,3146.489990234375,3204.27001953125,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W41,2010-10-15,997.1500244140624,967.9099731445312,999.510009765625,967.4000244140624,997.1500244140624,23240800,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W41,2010-10-15,458.4,457.4,461.5,452.2,458.4,110907750,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W42,2010-10-22,3597.7451171875,3596.839111328125,3610.55908203125,3537.089111328125,3597.605224609375,315546200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W42,2010-10-22,1490.6400146484375,1491.22998046875,1496.47998046875,1476.56005859375,1490.6400146484375,743549600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W42,2010-10-22,4286.8701171875,4216.35009765625,4290.16015625,4148.22021484375,4285.76806640625,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W42,2010-10-22,3173.570068359375,3204.27001953125,3217.25,3148.2900390625,3173.570068359375,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W42,2010-10-22,992.239990234375,993.5499877929688,994.97998046875,979.1199951171876,992.239990234375,17839000,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W42,2010-10-22,445.2,458.4,459.4,440.6,445.2,138682080,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W43,2010-10-29,3635.323974609375,3598.2060546875,3667.013916015625,3598.2060546875,3635.182373046875,234258500,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W43,2010-10-29,1505.6600341796875,1493.530029296875,1505.6600341796875,1491.25,1505.6600341796875,648924200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W43,2010-10-29,4268.740234375,4286.8701171875,4299.080078125,4256.75,4267.64306640625,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W43,2010-10-29,3142.6201171875,3173.570068359375,3198.739990234375,3119.139892578125,3142.6201171875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W43,2010-10-29,984.4600219726562,995.2999877929688,1001.0599975585938,979.3400268554688,984.4600219726562,17421900,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W43,2010-10-29,452.6,444.7,458.2,443.1,452.6,119565470,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W44,2010-11-05,3655.304931640625,3635.51611328125,3665.84912109375,3590.3740234375,3655.16259765625,226000800,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W44,2010-11-05,1511.739990234375,1510.68994140625,1513.4100341796875,1504.719970703125,1511.739990234375,406471000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W44,2010-11-05,4349.10986328125,4268.740234375,4413.419921875,4268.740234375,4347.99169921875,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W44,2010-11-05,3240.31005859375,3142.6201171875,3244.320068359375,3142.6201171875,3240.31005859375,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W44,2010-11-05,1040.449951171875,992.3900146484376,1049.5400390625,991.9000244140624,1040.449951171875,26775700,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W44,2010-11-05,457.3,451.8,457.3,442.3,457.3,117355500,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W45,2010-11-12,3665.845947265625,3655.40087890625,3777.91796875,3633.41796875,3665.703125,309251100,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W45,2010-11-12,1499.81005859375,1517.010009765625,1531.989990234375,1488.06005859375,1499.81005859375,802223500,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W45,2010-11-12,4076.679931640625,4349.10986328125,4379.9501953125,4049.080078125,4075.6318359375,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W45,2010-11-12,3252.0,3240.31005859375,3313.610107421875,3240.31005859375,3252.0,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W45,2010-11-12,1018.8599853515624,1043.5799560546875,1055.25,999.47998046875,1018.8599853515624,24499800,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W45,2010-11-12,441.6,457.5,458.7,436.5,441.6,141448890,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W46,2010-11-19,3725.048095703125,3665.0859375,3725.048095703125,3633.14892578125,3724.903076171875,346690600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W46,2010-11-19,1506.050048828125,1499.6099853515625,1506.199951171875,1487.2099609375,1506.050048828125,444635600,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W46,2010-11-19,4203.60009765625,4078.3798828125,4204.08984375,4062.14990234375,4202.51953125,0,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W46,2010-11-19,3197.3701171875,3252.0,3255.090087890625,3192.159912109375,3197.3701171875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W46,2010-11-19,1008.77001953125,1013.5999755859376,1031.1600341796875,978.52001953125,1008.77001953125,23207800,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W46,2010-11-19,426.5,440.6,443.1,424.3,426.5,133594500,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W47,2010-11-26,3642.5,3725.3330078125,3742.944091796875,3619.881103515625,3642.358154296875,352699000,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W47,2010-11-26,1492.050048828125,1506.719970703125,1510.1300048828125,1476.8199462890625,1492.050048828125,586420200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W47,2010-11-26,4053.580078125,4204.56982421875,4221.72021484375,4034.25,4052.5380859375,1445400,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W47,2010-11-26,3158.080078125,3197.3701171875,3200.260009765625,3118.6201171875,3158.080078125,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W47,2010-11-26,991.7100219726562,1012.9600219726562,1020.3400268554688,983.0800170898438,991.7100219726562,26034900,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W47,2010-11-26,439.9,422.7,443.7,420.0,439.9,135784220,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W48,2010-12-03,3696.260009765625,3642.876953125,3728.093017578125,3529.85400390625,3696.115966796875,301609300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W48,2010-12-03,1500.97998046875,1488.5699462890625,1508.4100341796875,1474.02001953125,1500.97998046875,682428400,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W48,2010-12-03,4176.47998046875,4050.43994140625,4194.3798828125,3953.699951171875,4175.40625,2011800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W48,2010-12-03,3172.43994140625,3158.080078125,3216.7099609375,3126.8701171875,3172.43994140625,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W48,2010-12-03,1034.06005859375,985.7000122070312,1040.43994140625,983.719970703125,1034.06005859375,24357400,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W48,2010-12-03,464.4,437.9,467.2,436.4,464.4,267213070,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W49,2010-12-10,3747.714111328125,3696.72900390625,3788.56494140625,3696.72900390625,3747.568359375,180123300,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W49,2010-12-10,1507.280029296875,1505.6600341796875,1522.949951171875,1497.6099853515625,1507.280029296875,831699200,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W49,2010-12-10,4135.75,4181.10986328125,4235.33984375,4126.31982421875,4134.68701171875,1622800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W49,2010-12-10,3185.419921875,3172.43994140625,3218.760009765625,3164.39990234375,3185.419921875,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W49,2010-12-10,1035.8499755859375,1038.949951171875,1044.43994140625,1023.7100219726562,1035.8499755859375,11962100,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W49,2010-12-10,473.1,467.3,473.1,450.2,473.1,365087160,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W50,2010-12-17,3581.56494140625,3747.806884765625,3751.93310546875,3536.662109375,3581.42529296875,186642600,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W50,2010-12-17,1499.8800048828125,1511.8199462890625,1517.1500244140625,1495.199951171875,1499.8800048828125,658026000,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W50,2010-12-17,4057.330078125,4147.89013671875,4160.56982421875,4003.840087890625,4056.287109375,1287800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W50,2010-12-17,3153.010009765625,3185.419921875,3191.81005859375,3137.75,3153.010009765625,0,Straits Times Index,^STI,SGD,yfinance
Thailand,2010-W50,2010-12-17,1022.4600219726562,1042.97998046875,1044.2900390625,1020.9099731445312,1022.4600219726562,19880100,SET Index,^SET.BK,THB,yfinance
Vietnam,2010-W50,2010-12-17,485.3,485.8,497.1,476.3,485.3,428515040,VN-Index,VNINDEX,VND,vnstock
Indonesia,2010-W51,2010-12-24,3611.531005859375,3589.14990234375,3649.98095703125,3537.66796875,3611.390380859375,103548200,Jakarta Composite Index,^JKSE,IDR,yfinance
Malaysia,2010-W51,2010-12-24,1511.5799560546875,1499.4599609375,1518.800048828125,1493.219970703125,1511.5799560546875,532132800,FTSE Bursa Malaysia KLCI,^KLSE,MYR,yfinance
Philippines,2010-W51,2010-12-24,4166.0400390625,4060.929931640625,4166.0400390625,4060.260009765625,4164.96923828125,1400800,PSE Composite Index,PSEi.PS,PHP,yfinance
Singapore,2010-W51,2010-12-24,3143.800048828125,3153.010009765625,3163.050048828125,3121.070068359375,3143.800048828125,0,Straits Times Index,^STI,SGD,yfinance
